occurrenceID,organismID,eventDate,date,year,month,decimalLatitude,decimalLongitude,vernacularName
MacUni-zoatrack-170-000195,3529,2014-09-19T04:49:08Z,2014-09-19,2014,09,-36.39951,150.17215,Little penguin
MacUni-zoatrack-170-001195,3530,2014-09-20T11:41:02Z,2014-09-20,2014,09,-36.25566,150.22406,Little penguin
MacUni-zoatrack-170-001950,3531,2014-09-16T05:12:59Z,2014-09-16,2014,09,-37.02962,150.03053,Little penguin
MacUni-zoatrack-170-001951,3531,2014-09-16T05:14:11Z,2014-09-16,2014,09,-37.02962,150.03053,Little penguin
MacUni-zoatrack-170-001952,3531,2014-09-16T05:15:19Z,2014-09-16,2014,09,-37.0306,150.03129,Little penguin
MacUni-zoatrack-170-001953,3531,2014-09-16T05:16:51Z,2014-09-16,2014,09,-37.03118,150.03178,Little penguin
MacUni-zoatrack-170-001954,3531,2014-09-16T05:17:57Z,2014-09-16,2014,09,-37.03023,150.03163,Little penguin
MacUni-zoatrack-170-001955,3531,2014-09-16T05:19:04Z,2014-09-16,2014,09,-37.03212,150.03237,Little penguin
MacUni-zoatrack-170-001956,3531,2014-09-16T05:20:09Z,2014-09-16,2014,09,-37.03262,150.03261,Little penguin
MacUni-zoatrack-170-001957,3531,2014-09-16T05:21:16Z,2014-09-16,2014,09,-37.03306,150.03296,Little penguin
MacUni-zoatrack-170-001958,3531,2014-09-16T05:22:21Z,2014-09-16,2014,09,-37.03357,150.0334,Little penguin
MacUni-zoatrack-170-001959,3531,2014-09-16T05:23:35Z,2014-09-16,2014,09,-37.03357,150.0334,Little penguin
MacUni-zoatrack-170-002195,3532,2014-09-18T17:57:31Z,2014-09-18,2014,09,-36.26147,150.20789,Little penguin
MacUni-zoatrack-170-003195,3534,2014-09-16T18:08:01Z,2014-09-16,2014,09,-36.43947,150.08436,Little penguin
MacUni-zoatrack-170-004195,3537,2014-09-15T08:33:50Z,2014-09-15,2014,09,-36.36706,150.23416,Little penguin
MacUni-zoatrack-170-005195,3540,2014-09-12T10:12:43Z,2014-09-12,2014,09,-36.30579,150.1542,Little penguin
MacUni-zoatrack-170-006195,3542,2014-09-12T07:46:35Z,2014-09-12,2014,09,-36.28278,150.15439,Little penguin
MacUni-zoatrack-170-007195,3544,2014-09-12T07:15:21Z,2014-09-12,2014,09,-36.25578,150.22381,Little penguin
MacUni-zoatrack-170-008195,3545,2014-09-12T17:38:54Z,2014-09-12,2014,09,-36.269,150.20656,Little penguin
MacUni-zoatrack-170-009195,3547,2014-09-12T17:41:43Z,2014-09-12,2014,09,-36.26853,150.20665,Little penguin
MacUni-zoatrack-170-010195,3549,2014-09-20T05:00:01Z,2014-09-20,2014,09,-36.86963,149.98926,Little penguin
MacUni-zoatrack-195-000001,244,2008-10-16T08:32:53Z,2008-10-16,2008,10,-37.87651,144.91879,Little penguin
MacUni-zoatrack-195-000002,244,2008-10-16T08:33:52Z,2008-10-16,2008,10,-37.87679,144.91824,Little penguin
MacUni-zoatrack-195-000003,244,2008-10-16T08:39:33Z,2008-10-16,2008,10,-37.87776,144.91693,Little penguin
MacUni-zoatrack-195-000004,244,2008-10-16T08:39:50Z,2008-10-16,2008,10,-37.87777,144.91691,Little penguin
MacUni-zoatrack-195-000005,244,2008-10-16T08:39:59Z,2008-10-16,2008,10,-37.8787,144.91537,Little penguin
MacUni-zoatrack-195-000006,244,2008-10-16T08:41:23Z,2008-10-16,2008,10,-37.87887,144.91499,Little penguin
MacUni-zoatrack-195-000007,244,2008-10-16T08:41:32Z,2008-10-16,2008,10,-37.87929,144.91438,Little penguin
MacUni-zoatrack-195-000008,244,2008-10-16T08:42:39Z,2008-10-16,2008,10,-37.87945,144.91409,Little penguin
MacUni-zoatrack-195-000009,244,2008-10-16T08:44:41Z,2008-10-16,2008,10,-37.87947,144.91405,Little penguin
MacUni-zoatrack-195-000010,244,2008-10-16T08:44:56Z,2008-10-16,2008,10,-37.87971,144.91366,Little penguin
MacUni-zoatrack-195-000011,244,2008-10-16T08:45:05Z,2008-10-16,2008,10,-37.87997,144.91331,Little penguin
MacUni-zoatrack-195-000012,244,2008-10-16T08:45:15Z,2008-10-16,2008,10,-37.88019,144.91295,Little penguin
MacUni-zoatrack-195-000013,244,2008-10-16T08:45:24Z,2008-10-16,2008,10,-37.88084,144.91184,Little penguin
MacUni-zoatrack-195-000014,244,2008-10-16T08:45:33Z,2008-10-16,2008,10,-37.88084,144.91182,Little penguin
MacUni-zoatrack-195-000015,244,2008-10-16T08:45:42Z,2008-10-16,2008,10,-37.88114,144.9114,Little penguin
MacUni-zoatrack-195-000016,244,2008-10-16T08:46:36Z,2008-10-16,2008,10,-37.88115,144.91139,Little penguin
MacUni-zoatrack-195-000017,244,2008-10-16T08:46:45Z,2008-10-16,2008,10,-37.8819,144.91055,Little penguin
MacUni-zoatrack-195-000018,244,2008-10-16T08:46:54Z,2008-10-16,2008,10,-37.8819,144.9105,Little penguin
MacUni-zoatrack-195-000019,244,2008-10-16T08:47:03Z,2008-10-16,2008,10,-37.88207,144.91025,Little penguin
MacUni-zoatrack-195-000020,244,2008-10-16T08:47:13Z,2008-10-16,2008,10,-37.88208,144.91022,Little penguin
MacUni-zoatrack-195-000021,244,2008-10-16T08:47:22Z,2008-10-16,2008,10,-37.88208,144.91021,Little penguin
MacUni-zoatrack-195-000022,244,2008-10-16T08:47:31Z,2008-10-16,2008,10,-37.88234,144.90982,Little penguin
MacUni-zoatrack-195-000023,244,2008-10-16T08:47:40Z,2008-10-16,2008,10,-37.88235,144.9098,Little penguin
MacUni-zoatrack-195-000024,244,2008-10-16T08:47:54Z,2008-10-16,2008,10,-37.88257,144.90958,Little penguin
MacUni-zoatrack-195-000025,244,2008-10-16T08:48:50Z,2008-10-16,2008,10,-37.88291,144.90877,Little penguin
MacUni-zoatrack-195-000026,244,2008-10-16T08:49:54Z,2008-10-16,2008,10,-37.88291,144.90877,Little penguin
MacUni-zoatrack-195-000027,244,2008-10-16T08:50:50Z,2008-10-16,2008,10,-37.8829,144.90876,Little penguin
MacUni-zoatrack-195-000028,244,2008-10-16T08:51:40Z,2008-10-16,2008,10,-37.883,144.90825,Little penguin
MacUni-zoatrack-195-000029,244,2008-10-16T08:51:49Z,2008-10-16,2008,10,-37.88301,144.90823,Little penguin
MacUni-zoatrack-195-000030,244,2008-10-16T08:52:55Z,2008-10-16,2008,10,-37.88301,144.9082,Little penguin
MacUni-zoatrack-195-000031,244,2008-10-16T08:53:04Z,2008-10-16,2008,10,-37.88302,144.90784,Little penguin
MacUni-zoatrack-195-000032,244,2008-10-16T08:54:02Z,2008-10-16,2008,10,-37.88304,144.90784,Little penguin
MacUni-zoatrack-195-000033,244,2008-10-16T08:55:09Z,2008-10-16,2008,10,-37.88336,144.90739,Little penguin
MacUni-zoatrack-195-000034,244,2008-10-16T08:55:18Z,2008-10-16,2008,10,-37.88387,144.90675,Little penguin
MacUni-zoatrack-195-000035,244,2008-10-16T08:56:06Z,2008-10-16,2008,10,-37.88377,144.9068,Little penguin
MacUni-zoatrack-195-000036,244,2008-10-16T08:56:15Z,2008-10-16,2008,10,-37.88402,144.9064,Little penguin
MacUni-zoatrack-195-000037,244,2008-10-16T08:56:24Z,2008-10-16,2008,10,-37.88403,144.90638,Little penguin
MacUni-zoatrack-195-000038,244,2008-10-16T08:57:57Z,2008-10-16,2008,10,-37.88403,144.90637,Little penguin
MacUni-zoatrack-195-000039,244,2008-10-16T08:58:06Z,2008-10-16,2008,10,-37.88449,144.90516,Little penguin
MacUni-zoatrack-195-000040,244,2008-10-16T08:58:15Z,2008-10-16,2008,10,-37.88448,144.90512,Little penguin
MacUni-zoatrack-195-000041,244,2008-10-16T08:59:16Z,2008-10-16,2008,10,-37.88449,144.90511,Little penguin
MacUni-zoatrack-195-000042,244,2008-10-16T09:00:09Z,2008-10-16,2008,10,-37.88467,144.90446,Little penguin
MacUni-zoatrack-195-000043,244,2008-10-16T09:00:18Z,2008-10-16,2008,10,-37.88493,144.90382,Little penguin
MacUni-zoatrack-195-000044,244,2008-10-16T09:01:20Z,2008-10-16,2008,10,-37.8849,144.90382,Little penguin
MacUni-zoatrack-195-000045,244,2008-10-16T09:01:29Z,2008-10-16,2008,10,-37.88493,144.90378,Little penguin
MacUni-zoatrack-195-000046,244,2008-10-16T09:01:38Z,2008-10-16,2008,10,-37.88515,144.90305,Little penguin
MacUni-zoatrack-195-000047,244,2008-10-16T09:02:25Z,2008-10-16,2008,10,-37.88536,144.90254,Little penguin
MacUni-zoatrack-195-000048,244,2008-10-16T09:02:34Z,2008-10-16,2008,10,-37.88614,144.90141,Little penguin
MacUni-zoatrack-195-000049,244,2008-10-16T09:03:31Z,2008-10-16,2008,10,-37.88634,144.90096,Little penguin
MacUni-zoatrack-195-000050,244,2008-10-16T09:04:57Z,2008-10-16,2008,10,-37.88726,144.89907,Little penguin
MacUni-zoatrack-195-000051,244,2008-10-16T09:05:38Z,2008-10-16,2008,10,-37.88728,144.89908,Little penguin
MacUni-zoatrack-195-000052,244,2008-10-16T09:06:28Z,2008-10-16,2008,10,-37.88729,144.89908,Little penguin
MacUni-zoatrack-195-000053,244,2008-10-16T09:06:37Z,2008-10-16,2008,10,-37.88762,144.89849,Little penguin
MacUni-zoatrack-195-000054,244,2008-10-16T09:07:36Z,2008-10-16,2008,10,-37.88799,144.89789,Little penguin
MacUni-zoatrack-195-000055,244,2008-10-16T09:07:48Z,2008-10-16,2008,10,-37.88816,144.89741,Little penguin
MacUni-zoatrack-195-000056,244,2008-10-16T09:07:57Z,2008-10-16,2008,10,-37.88817,144.89738,Little penguin
MacUni-zoatrack-195-000057,244,2008-10-16T09:08:06Z,2008-10-16,2008,10,-37.88852,144.89677,Little penguin
MacUni-zoatrack-195-000058,244,2008-10-16T09:08:58Z,2008-10-16,2008,10,-37.89805,144.88472,Little penguin
MacUni-zoatrack-195-000059,244,2008-10-16T09:09:07Z,2008-10-16,2008,10,-37.89805,144.88474,Little penguin
MacUni-zoatrack-195-000060,244,2008-10-16T09:09:16Z,2008-10-16,2008,10,-37.89805,144.88475,Little penguin
MacUni-zoatrack-195-000061,244,2008-10-16T09:10:10Z,2008-10-16,2008,10,-37.89806,144.88475,Little penguin
MacUni-zoatrack-195-000062,244,2008-10-16T09:10:19Z,2008-10-16,2008,10,-37.89805,144.88476,Little penguin
MacUni-zoatrack-195-000063,244,2008-10-16T09:10:28Z,2008-10-16,2008,10,-37.89805,144.88477,Little penguin
MacUni-zoatrack-195-000064,244,2008-10-16T09:10:37Z,2008-10-16,2008,10,-37.89805,144.88478,Little penguin
MacUni-zoatrack-195-000065,244,2008-10-16T09:10:46Z,2008-10-16,2008,10,-37.89805,144.88478,Little penguin
MacUni-zoatrack-195-000066,244,2008-10-16T09:10:55Z,2008-10-16,2008,10,-37.89804,144.88478,Little penguin
MacUni-zoatrack-195-000067,244,2008-10-16T09:11:04Z,2008-10-16,2008,10,-37.89804,144.88478,Little penguin
MacUni-zoatrack-195-000068,244,2008-10-16T09:11:53Z,2008-10-16,2008,10,-37.89804,144.88478,Little penguin
MacUni-zoatrack-195-000069,244,2008-10-16T09:13:09Z,2008-10-16,2008,10,-37.89804,144.88478,Little penguin
MacUni-zoatrack-195-000070,244,2008-10-16T09:13:18Z,2008-10-16,2008,10,-37.89803,144.88477,Little penguin
MacUni-zoatrack-195-000071,244,2008-10-16T09:13:27Z,2008-10-16,2008,10,-37.89803,144.88476,Little penguin
MacUni-zoatrack-195-000072,244,2008-10-16T09:13:36Z,2008-10-16,2008,10,-37.89804,144.88471,Little penguin
MacUni-zoatrack-195-000073,244,2008-10-16T09:14:35Z,2008-10-16,2008,10,-37.89804,144.88469,Little penguin
MacUni-zoatrack-195-000074,244,2008-10-16T09:14:44Z,2008-10-16,2008,10,-37.89804,144.88469,Little penguin
MacUni-zoatrack-195-000075,244,2008-10-16T09:14:53Z,2008-10-16,2008,10,-37.89804,144.88468,Little penguin
MacUni-zoatrack-195-000076,244,2008-10-16T09:15:02Z,2008-10-16,2008,10,-37.89804,144.88467,Little penguin
MacUni-zoatrack-195-000077,244,2008-10-16T09:15:12Z,2008-10-16,2008,10,-37.89804,144.88466,Little penguin
MacUni-zoatrack-195-000078,244,2008-10-16T09:15:21Z,2008-10-16,2008,10,-37.89805,144.88465,Little penguin
MacUni-zoatrack-195-000079,244,2008-10-16T09:15:30Z,2008-10-16,2008,10,-37.89804,144.88465,Little penguin
MacUni-zoatrack-195-000080,244,2008-10-16T09:15:39Z,2008-10-16,2008,10,-37.89805,144.88465,Little penguin
MacUni-zoatrack-195-000081,244,2008-10-16T09:15:48Z,2008-10-16,2008,10,-37.89805,144.88464,Little penguin
MacUni-zoatrack-195-000082,244,2008-10-16T09:15:57Z,2008-10-16,2008,10,-37.89805,144.88465,Little penguin
MacUni-zoatrack-195-000083,244,2008-10-16T09:16:06Z,2008-10-16,2008,10,-37.89805,144.88465,Little penguin
MacUni-zoatrack-195-000084,244,2008-10-16T09:16:15Z,2008-10-16,2008,10,-37.89806,144.88465,Little penguin
MacUni-zoatrack-195-000085,244,2008-10-16T09:16:24Z,2008-10-16,2008,10,-37.89805,144.88464,Little penguin
MacUni-zoatrack-195-000086,244,2008-10-16T09:16:34Z,2008-10-16,2008,10,-37.89806,144.88464,Little penguin
MacUni-zoatrack-195-000087,244,2008-10-16T09:16:43Z,2008-10-16,2008,10,-37.89805,144.88464,Little penguin
MacUni-zoatrack-195-000088,244,2008-10-16T09:16:52Z,2008-10-16,2008,10,-37.89805,144.88464,Little penguin
MacUni-zoatrack-195-000089,244,2008-10-16T09:17:01Z,2008-10-16,2008,10,-37.89806,144.88463,Little penguin
MacUni-zoatrack-195-000090,244,2008-10-16T09:17:11Z,2008-10-16,2008,10,-37.89806,144.88462,Little penguin
MacUni-zoatrack-195-000091,244,2008-10-16T09:17:20Z,2008-10-16,2008,10,-37.89806,144.88462,Little penguin
MacUni-zoatrack-195-000092,244,2008-10-16T09:17:29Z,2008-10-16,2008,10,-37.89806,144.88462,Little penguin
MacUni-zoatrack-195-000093,244,2008-10-16T09:17:38Z,2008-10-16,2008,10,-37.89806,144.88462,Little penguin
MacUni-zoatrack-195-000094,244,2008-10-16T09:17:48Z,2008-10-16,2008,10,-37.89804,144.88463,Little penguin
MacUni-zoatrack-195-000095,244,2008-10-16T09:17:57Z,2008-10-16,2008,10,-37.89806,144.88465,Little penguin
MacUni-zoatrack-195-000096,244,2008-10-16T09:18:06Z,2008-10-16,2008,10,-37.89807,144.88464,Little penguin
MacUni-zoatrack-195-000097,244,2008-10-16T09:18:15Z,2008-10-16,2008,10,-37.89806,144.88463,Little penguin
MacUni-zoatrack-195-000098,244,2008-10-16T09:18:24Z,2008-10-16,2008,10,-37.89805,144.88463,Little penguin
MacUni-zoatrack-195-000099,244,2008-10-16T09:18:33Z,2008-10-16,2008,10,-37.89805,144.88463,Little penguin
MacUni-zoatrack-195-000100,244,2008-10-16T09:18:42Z,2008-10-16,2008,10,-37.89805,144.88463,Little penguin
MacUni-zoatrack-195-000101,244,2008-10-16T09:18:51Z,2008-10-16,2008,10,-37.89805,144.88462,Little penguin
MacUni-zoatrack-195-000102,244,2008-10-16T09:19:00Z,2008-10-16,2008,10,-37.89805,144.88462,Little penguin
MacUni-zoatrack-195-000103,244,2008-10-16T09:19:09Z,2008-10-16,2008,10,-37.89804,144.88461,Little penguin
MacUni-zoatrack-195-000104,244,2008-10-16T09:19:18Z,2008-10-16,2008,10,-37.89804,144.88461,Little penguin
MacUni-zoatrack-195-000105,244,2008-10-16T09:19:27Z,2008-10-16,2008,10,-37.89804,144.88461,Little penguin
MacUni-zoatrack-195-000106,244,2008-10-16T09:19:36Z,2008-10-16,2008,10,-37.89804,144.8846,Little penguin
MacUni-zoatrack-195-000107,244,2008-10-16T09:19:45Z,2008-10-16,2008,10,-37.89804,144.8846,Little penguin
MacUni-zoatrack-195-000108,244,2008-10-16T09:19:54Z,2008-10-16,2008,10,-37.89804,144.8846,Little penguin
MacUni-zoatrack-195-000109,244,2008-10-16T09:20:03Z,2008-10-16,2008,10,-37.89804,144.8846,Little penguin
MacUni-zoatrack-195-000110,244,2008-10-16T09:20:12Z,2008-10-16,2008,10,-37.89804,144.8846,Little penguin
MacUni-zoatrack-195-000111,244,2008-10-16T09:20:21Z,2008-10-16,2008,10,-37.89803,144.8846,Little penguin
MacUni-zoatrack-195-000112,244,2008-10-16T09:20:31Z,2008-10-16,2008,10,-37.89803,144.88461,Little penguin
MacUni-zoatrack-195-000113,244,2008-10-16T09:20:40Z,2008-10-16,2008,10,-37.89803,144.88461,Little penguin
MacUni-zoatrack-195-000114,244,2008-10-16T09:20:49Z,2008-10-16,2008,10,-37.89804,144.88461,Little penguin
MacUni-zoatrack-195-000115,244,2008-10-16T09:20:58Z,2008-10-16,2008,10,-37.89804,144.88461,Little penguin
MacUni-zoatrack-195-000116,244,2008-10-16T09:21:07Z,2008-10-16,2008,10,-37.89804,144.8846,Little penguin
MacUni-zoatrack-195-000117,244,2008-10-16T09:21:16Z,2008-10-16,2008,10,-37.89804,144.8846,Little penguin
MacUni-zoatrack-195-000118,244,2008-10-16T09:21:25Z,2008-10-16,2008,10,-37.89804,144.88459,Little penguin
MacUni-zoatrack-195-000119,244,2008-10-16T09:21:34Z,2008-10-16,2008,10,-37.89803,144.88459,Little penguin
MacUni-zoatrack-195-000120,244,2008-10-16T09:21:43Z,2008-10-16,2008,10,-37.89803,144.88459,Little penguin
MacUni-zoatrack-195-000121,244,2008-10-16T09:21:53Z,2008-10-16,2008,10,-37.89803,144.88458,Little penguin
MacUni-zoatrack-195-000122,244,2008-10-16T09:22:02Z,2008-10-16,2008,10,-37.89804,144.88458,Little penguin
MacUni-zoatrack-195-000123,244,2008-10-16T09:22:11Z,2008-10-16,2008,10,-37.89805,144.88457,Little penguin
MacUni-zoatrack-195-000124,244,2008-10-16T09:22:20Z,2008-10-16,2008,10,-37.89807,144.88458,Little penguin
MacUni-zoatrack-195-000125,244,2008-10-16T09:22:29Z,2008-10-16,2008,10,-37.89807,144.8845,Little penguin
MacUni-zoatrack-195-000126,244,2008-10-16T09:22:38Z,2008-10-16,2008,10,-37.89808,144.88447,Little penguin
MacUni-zoatrack-195-000127,244,2008-10-16T09:22:47Z,2008-10-16,2008,10,-37.89863,144.88461,Little penguin
MacUni-zoatrack-195-000128,244,2008-10-16T09:22:56Z,2008-10-16,2008,10,-37.89876,144.88515,Little penguin
MacUni-zoatrack-195-000129,244,2008-10-16T09:23:56Z,2008-10-16,2008,10,-37.89877,144.88514,Little penguin
MacUni-zoatrack-195-000130,244,2008-10-16T09:24:05Z,2008-10-16,2008,10,-37.89877,144.88512,Little penguin
MacUni-zoatrack-195-000131,244,2008-10-16T09:24:14Z,2008-10-16,2008,10,-37.89878,144.88512,Little penguin
MacUni-zoatrack-195-000132,244,2008-10-16T09:24:23Z,2008-10-16,2008,10,-37.89879,144.88511,Little penguin
MacUni-zoatrack-195-000133,244,2008-10-16T09:24:33Z,2008-10-16,2008,10,-37.89879,144.88509,Little penguin
MacUni-zoatrack-195-000134,244,2008-10-16T09:24:42Z,2008-10-16,2008,10,-37.89878,144.88507,Little penguin
MacUni-zoatrack-195-000135,244,2008-10-16T09:24:51Z,2008-10-16,2008,10,-37.89878,144.88505,Little penguin
MacUni-zoatrack-195-000136,244,2008-10-16T09:25:50Z,2008-10-16,2008,10,-37.89883,144.8849,Little penguin
MacUni-zoatrack-195-000137,244,2008-10-16T09:25:59Z,2008-10-16,2008,10,-37.89883,144.88488,Little penguin
MacUni-zoatrack-195-000138,244,2008-10-16T09:26:08Z,2008-10-16,2008,10,-37.89883,144.88487,Little penguin
MacUni-zoatrack-195-000139,244,2008-10-16T09:26:17Z,2008-10-16,2008,10,-37.89883,144.88486,Little penguin
MacUni-zoatrack-195-000140,244,2008-10-16T09:26:26Z,2008-10-16,2008,10,-37.89935,144.88453,Little penguin
MacUni-zoatrack-195-000141,244,2008-10-16T09:26:35Z,2008-10-16,2008,10,-37.89935,144.88452,Little penguin
MacUni-zoatrack-195-000142,244,2008-10-16T09:26:44Z,2008-10-16,2008,10,-37.89937,144.88452,Little penguin
MacUni-zoatrack-195-000143,244,2008-10-16T09:27:38Z,2008-10-16,2008,10,-37.89938,144.88453,Little penguin
MacUni-zoatrack-195-000144,244,2008-10-16T09:27:47Z,2008-10-16,2008,10,-37.89991,144.88413,Little penguin
MacUni-zoatrack-195-000145,244,2008-10-16T09:27:56Z,2008-10-16,2008,10,-37.89992,144.88417,Little penguin
MacUni-zoatrack-195-000146,244,2008-10-16T09:28:50Z,2008-10-16,2008,10,-37.89993,144.88416,Little penguin
MacUni-zoatrack-195-000147,244,2008-10-16T09:29:40Z,2008-10-16,2008,10,-37.89986,144.88412,Little penguin
MacUni-zoatrack-195-000148,244,2008-10-16T09:29:50Z,2008-10-16,2008,10,-37.89979,144.88402,Little penguin
MacUni-zoatrack-195-000149,244,2008-10-16T09:30:46Z,2008-10-16,2008,10,-37.89979,144.88403,Little penguin
MacUni-zoatrack-195-000150,244,2008-10-16T09:30:55Z,2008-10-16,2008,10,-37.89978,144.88404,Little penguin
MacUni-zoatrack-195-000151,244,2008-10-16T09:31:51Z,2008-10-16,2008,10,-37.89979,144.88405,Little penguin
MacUni-zoatrack-195-000152,244,2008-10-16T09:32:48Z,2008-10-16,2008,10,-37.89978,144.88406,Little penguin
MacUni-zoatrack-195-000153,244,2008-10-16T09:32:57Z,2008-10-16,2008,10,-37.89978,144.88408,Little penguin
MacUni-zoatrack-195-000154,244,2008-10-16T09:33:54Z,2008-10-16,2008,10,-37.89979,144.88408,Little penguin
MacUni-zoatrack-195-000155,244,2008-10-16T09:34:48Z,2008-10-16,2008,10,-37.89978,144.88409,Little penguin
MacUni-zoatrack-195-000156,244,2008-10-16T09:35:43Z,2008-10-16,2008,10,-37.89977,144.8841,Little penguin
MacUni-zoatrack-195-000157,244,2008-10-16T09:36:37Z,2008-10-16,2008,10,-37.89977,144.88411,Little penguin
MacUni-zoatrack-195-000158,244,2008-10-16T09:36:46Z,2008-10-16,2008,10,-37.89979,144.88411,Little penguin
MacUni-zoatrack-195-000159,244,2008-10-16T09:37:42Z,2008-10-16,2008,10,-37.89979,144.88416,Little penguin
MacUni-zoatrack-195-000160,244,2008-10-16T09:38:33Z,2008-10-16,2008,10,-37.8998,144.88419,Little penguin
MacUni-zoatrack-195-000161,244,2008-10-16T09:38:42Z,2008-10-16,2008,10,-37.89979,144.88421,Little penguin
MacUni-zoatrack-195-000162,244,2008-10-16T09:39:37Z,2008-10-16,2008,10,-37.89978,144.88422,Little penguin
MacUni-zoatrack-195-000163,244,2008-10-16T09:40:26Z,2008-10-16,2008,10,-37.89978,144.88424,Little penguin
MacUni-zoatrack-195-000164,244,2008-10-16T09:41:11Z,2008-10-16,2008,10,-37.89978,144.88425,Little penguin
MacUni-zoatrack-195-000165,244,2008-10-16T09:41:57Z,2008-10-16,2008,10,-37.89977,144.88426,Little penguin
MacUni-zoatrack-195-000166,244,2008-10-16T09:43:01Z,2008-10-16,2008,10,-37.89977,144.88427,Little penguin
MacUni-zoatrack-195-000167,244,2008-10-16T09:45:22Z,2008-10-16,2008,10,-37.89977,144.88427,Little penguin
MacUni-zoatrack-195-000168,244,2008-10-16T09:46:45Z,2008-10-16,2008,10,-37.89978,144.8843,Little penguin
MacUni-zoatrack-195-000169,244,2008-10-16T09:48:10Z,2008-10-16,2008,10,-37.89978,144.88437,Little penguin
MacUni-zoatrack-195-000170,244,2008-10-16T09:48:19Z,2008-10-16,2008,10,-37.8998,144.88439,Little penguin
MacUni-zoatrack-195-000171,244,2008-10-16T09:51:11Z,2008-10-16,2008,10,-37.8998,144.8844,Little penguin
MacUni-zoatrack-195-000172,244,2008-10-16T09:51:24Z,2008-10-16,2008,10,-37.8998,144.88441,Little penguin
MacUni-zoatrack-195-000173,244,2008-10-16T09:52:51Z,2008-10-16,2008,10,-37.8998,144.88443,Little penguin
MacUni-zoatrack-195-000174,244,2008-10-16T09:53:35Z,2008-10-16,2008,10,-37.8998,144.88445,Little penguin
MacUni-zoatrack-195-000175,244,2008-10-16T09:55:40Z,2008-10-16,2008,10,-37.8998,144.88447,Little penguin
MacUni-zoatrack-195-000176,244,2008-10-16T09:57:46Z,2008-10-16,2008,10,-37.8998,144.88447,Little penguin
MacUni-zoatrack-195-000177,244,2008-10-16T09:59:13Z,2008-10-16,2008,10,-37.8998,144.88449,Little penguin
MacUni-zoatrack-195-000178,244,2008-10-16T10:00:29Z,2008-10-16,2008,10,-37.8998,144.88451,Little penguin
MacUni-zoatrack-195-000179,244,2008-10-16T10:01:05Z,2008-10-16,2008,10,-37.89981,144.88452,Little penguin
MacUni-zoatrack-195-000180,244,2008-10-16T10:01:41Z,2008-10-16,2008,10,-37.89981,144.88453,Little penguin
MacUni-zoatrack-195-000181,244,2008-10-16T10:02:23Z,2008-10-16,2008,10,-37.89981,144.88455,Little penguin
MacUni-zoatrack-195-000182,244,2008-10-16T10:02:51Z,2008-10-16,2008,10,-37.89981,144.88456,Little penguin
MacUni-zoatrack-195-000183,244,2008-10-16T10:03:34Z,2008-10-16,2008,10,-37.8998,144.88457,Little penguin
MacUni-zoatrack-195-000184,244,2008-10-16T10:04:57Z,2008-10-16,2008,10,-37.89981,144.88459,Little penguin
MacUni-zoatrack-195-000185,244,2008-10-16T10:05:44Z,2008-10-16,2008,10,-37.89981,144.88461,Little penguin
MacUni-zoatrack-195-000186,244,2008-10-16T10:06:34Z,2008-10-16,2008,10,-37.89981,144.88463,Little penguin
MacUni-zoatrack-195-000187,244,2008-10-16T10:07:24Z,2008-10-16,2008,10,-37.89981,144.88465,Little penguin
MacUni-zoatrack-195-000188,244,2008-10-16T10:08:15Z,2008-10-16,2008,10,-37.89981,144.88467,Little penguin
MacUni-zoatrack-195-000189,244,2008-10-16T10:09:49Z,2008-10-16,2008,10,-37.8998,144.88469,Little penguin
MacUni-zoatrack-195-000190,244,2008-10-16T10:10:38Z,2008-10-16,2008,10,-37.8998,144.88469,Little penguin
MacUni-zoatrack-195-000191,244,2008-10-16T10:11:19Z,2008-10-16,2008,10,-37.8998,144.88471,Little penguin
MacUni-zoatrack-195-000192,244,2008-10-16T10:12:08Z,2008-10-16,2008,10,-37.8998,144.88473,Little penguin
MacUni-zoatrack-195-000193,244,2008-10-16T10:12:58Z,2008-10-16,2008,10,-37.89978,144.88488,Little penguin
MacUni-zoatrack-195-000194,244,2008-10-16T10:13:49Z,2008-10-16,2008,10,-37.89979,144.88497,Little penguin
MacUni-zoatrack-195-000195,244,2008-10-16T10:15:09Z,2008-10-16,2008,10,-37.89959,144.88566,Little penguin
MacUni-zoatrack-195-000196,244,2008-10-16T10:15:18Z,2008-10-16,2008,10,-37.89958,144.88568,Little penguin
MacUni-zoatrack-195-000197,244,2008-10-16T10:16:11Z,2008-10-16,2008,10,-37.89957,144.88569,Little penguin
MacUni-zoatrack-195-000198,244,2008-10-16T10:16:20Z,2008-10-16,2008,10,-37.89957,144.88571,Little penguin
MacUni-zoatrack-195-000199,244,2008-10-16T10:17:16Z,2008-10-16,2008,10,-37.89956,144.88572,Little penguin
MacUni-zoatrack-195-000200,244,2008-10-16T10:17:25Z,2008-10-16,2008,10,-37.89956,144.88574,Little penguin
MacUni-zoatrack-195-000201,244,2008-10-16T10:18:30Z,2008-10-16,2008,10,-37.89955,144.88575,Little penguin
MacUni-zoatrack-195-000202,244,2008-10-16T10:19:18Z,2008-10-16,2008,10,-37.89956,144.88577,Little penguin
MacUni-zoatrack-195-000203,244,2008-10-16T10:20:14Z,2008-10-16,2008,10,-37.89956,144.88579,Little penguin
